EventID,UserName,TypeID
4624,seamlessRowland,4
4625,seamlessRowland,5
4626,laurelLevine,1
4627,laurelLevine,2
4628,laurelLevine,3
4629,laurelLevine,4
4630,laurelLevine,5
4631,amandaMadden,1
4632,amandaMadden,2
4633,amandaMadden,3
4634,amandaMadden,4
4635,amandaMadden,5
4636,lieslSpence,1
4637,lieslSpence,2
4638,lieslSpence,3
4639,lieslSpence,4
4640,lieslSpence,5
4641,ceGood,1
4642,ceGood,2
4643,ceGood,3
4644,ceGood,4
4645,ceGood,5
4646,willIrwin,1
4647,willIrwin,2
4648,willIrwin,3
4649,willIrwin,4
4650,willIrwin,5
4651,mattWerner,1
4652,mattWerner,2
4653,mattWerner,3
4654,mattWerner,4
4655,mattWerner,5
4656,yoshikaKrause,1
4657,yoshikaKrause,2
4658,yoshikaKrause,3
4659,yoshikaKrause,4
4660,yoshikaKrause,5
4661,robertPetty,1
4662,robertPetty,2
4663,robertPetty,3
4664,robertPetty,4
4665,robertPetty,5
4666,davidWhitney,1
4667,davidWhitney,2
4668,davidWhitney,3
4669,davidWhitney,4
4670,davidWhitney,5
4671,javierBaird,1
4672,javierBaird,2
4673,javierBaird,3
4674,javierBaird,4
4675,javierBaird,5
4676,jayHooper,1
4677,jayHooper,2
4678,jayHooper,3
4679,jayHooper,4
4680,jayHooper,5
4681,kylePollard,1
4682,kylePollard,2
4683,kylePollard,3
4684,kylePollard,4
4685,kylePollard,5
4686,joshZavala,1
4687,joshZavala,2
4688,joshZavala,3
4689,joshZavala,4
4690,joshZavala,5
4691,flatbookJarvis,1
4692,flatbookJarvis,2
4693,flatbookJarvis,3
4694,flatbookJarvis,4
4695,flatbookJarvis,5
4696,flatbookHolden,1
4697,flatbookHolden,2
4698,flatbookHolden,3
4699,flatbookHolden,4
4700,flatbookHolden,5
4701,flatbookHaas,1
4702,flatbookHaas,2
4703,flatbookHaas,3
4704,flatbookHaas,4
4705,flatbookHaas,5
4706,chrisHendrix,1
4707,chrisHendrix,2
4708,chrisHendrix,3
4709,chrisHendrix,4
4710,chrisHendrix,5
4711,flatbookMcgrath,1
4712,flatbookMcgrath,2
4713,flatbookMcgrath,3
4714,flatbookMcgrath,4
4715,flatbookMcgrath,5
4716,flatbookBird,1
4717,flatbookBird,2
4718,flatbookBird,3
4719,flatbookBird,4
4720,flatbookBird,5
4721,christinaLucero,1
4722,christinaLucero,2
4723,christinaLucero,3
4724,christinaLucero,4
4725,christinaLucero,5
4726,joshTerrell,1
4727,joshTerrell,2
4728,joshTerrell,3
4729,joshTerrell,4
4730,joshTerrell,5
4731,kyleRiggs,1
4732,kyleRiggs,2
4733,kyleRiggs,3
4734,kyleRiggs,4
4735,kyleRiggs,5
4736,viktoriaJoyce,1
4737,viktoriaJoyce,2
4738,viktoriaJoyce,3
4739,viktoriaJoyce,4
4740,viktoriaJoyce,5
4741,masonMercer,1
4742,masonMercer,2
4743,masonMercer,3
4744,masonMercer,4
4745,masonMercer,5
4746,flatbookRollins,1
4747,flatbookRollins,2
4748,flatbookRollins,3
4749,flatbookRollins,4
4750,flatbookRollins,5
4751,joshGalloway,1
4752,joshGalloway,2
4753,joshGalloway,3
4754,joshGalloway,4
4755,joshGalloway,5
4756,flatbookDuke,1
4757,flatbookDuke,2
4758,flatbookDuke,3
4759,flatbookDuke,4
4760,flatbookDuke,5
4761,flatbookOdom,1
4762,flatbookOdom,2
4763,flatbookOdom,3
4764,flatbookOdom,4
4765,flatbookOdom,5
4766,gregoryAndersen,1
4767,gregoryAndersen,2
4768,gregoryAndersen,3
4769,gregoryAndersen,4
4770,gregoryAndersen,5
4771,flatbookDowns,1
4772,flatbookDowns,2
4773,flatbookDowns,3
4774,flatbookDowns,4
4775,flatbookDowns,5
4776,kathelisaHatfield,1
4777,kathelisaHatfield,2
4778,kathelisaHatfield,3
4779,kathelisaHatfield,4
4780,kathelisaHatfield,5
4781,innBenitez,1
4782,innBenitez,2
4783,innBenitez,3
4784,innBenitez,4
4785,innBenitez,5
4786,ninaArcher,1
4787,ninaArcher,2
4788,ninaArcher,3
4789,ninaArcher,4
4790,ninaArcher,5
4791,marieHuerta,1
4792,marieHuerta,2
4793,marieHuerta,3
4794,marieHuerta,4
4795,marieHuerta,5
4796,aliciaTravis,1
4797,aliciaTravis,2
4798,aliciaTravis,3
4799,aliciaTravis,4
4800,aliciaTravis,5
4801,willMcneil,1
4802,willMcneil,2
4803,willMcneil,3
4804,willMcneil,4
4805,willMcneil,5
4806,marieHinton,1
4807,marieHinton,2
4808,marieHinton,3
4809,marieHinton,4
4810,marieHinton,5
4811,rossZhang,1
4812,rossZhang,2
4813,rossZhang,3
4814,rossZhang,4
4815,rossZhang,5
4816,viktoriaHays,1
4817,viktoriaHays,2
4818,viktoriaHays,3
4819,viktoriaHays,4
4820,viktoriaHays,5
4821,samuelMayo,1
4822,samuelMayo,2
4823,samuelMayo,3
4824,samuelMayo,4
4825,samuelMayo,5
4826,bridgetFritz,1
4827,bridgetFritz,2
4828,bridgetFritz,3
4829,bridgetFritz,4
4830,bridgetFritz,5
4831,yucelBranch,1
4832,yucelBranch,2
4833,yucelBranch,3
4834,yucelBranch,4
4835,yucelBranch,5
4836,aliciaMooney,1
4837,aliciaMooney,2
4838,aliciaMooney,3
4839,aliciaMooney,4
4840,aliciaMooney,5
4841,aliciaEwing,1
4842,aliciaEwing,2
4843,aliciaEwing,3
4844,aliciaEwing,4
4845,aliciaEwing,5
4846,flatbookRitter,1
4847,flatbookRitter,2
4848,flatbookRitter,3
4849,flatbookRitter,4
4850,flatbookRitter,5
4851,richardEsparza,1
4852,richardEsparza,2
4853,richardEsparza,3
4854,richardEsparza,4
4855,richardEsparza,5
4856,antonioFrey,1
4857,antonioFrey,2
4858,antonioFrey,3
4859,antonioFrey,4
4860,antonioFrey,5
4861,glennBraun,1
4862,glennBraun,2
4863,glennBraun,3
4864,glennBraun,4
4865,glennBraun,5
4866,jancyGay,1
4867,jancyGay,2
4868,jancyGay,3
4869,jancyGay,4
4870,jancyGay,5
4871,gabriellaRiddle,1
4872,gabriellaRiddle,2
4873,gabriellaRiddle,3
4874,gabriellaRiddle,4
4875,gabriellaRiddle,5
4876,johnHaney,1
4877,johnHaney,2
4878,johnHaney,3
4879,johnHaney,4
4880,johnHaney,5
4881,kitKaiser,1
4882,kitKaiser,2
4883,kitKaiser,3
4884,kitKaiser,4
4885,kitKaiser,5
4886,aliciaHolder,1
4887,aliciaHolder,2
4888,aliciaHolder,3
4889,aliciaHolder,4
4890,aliciaHolder,5
4891,berkeleyChaney,1
4892,berkeleyChaney,2
4893,berkeleyChaney,3
4894,berkeleyChaney,4
4895,berkeleyChaney,5
4896,michelleMcknight,1
4897,michelleMcknight,2
4898,michelleMcknight,3
4899,michelleMcknight,4
4900,michelleMcknight,5
4901,brianGamble,1
4902,brianGamble,2
4903,brianGamble,3
4904,brianGamble,4
4905,brianGamble,5
4906,mohammadVang,1
4907,mohammadVang,2
4908,mohammadVang,3
4909,mohammadVang,4
4910,mohammadVang,5
4911,lisaCooley,1
4912,lisaCooley,2
4913,lisaCooley,3
4914,lisaCooley,4
4915,lisaCooley,5
4916,peteCarney,1
4917,peteCarney,2
4918,peteCarney,3
4919,peteCarney,4
4920,peteCarney,5
4921,seanCowan,1
4922,seanCowan,2
4923,seanCowan,3
4924,seanCowan,4
4925,seanCowan,5
4926,lauraForbes,1
4927,lauraForbes,2
4928,lauraForbes,3
4929,lauraForbes,4
4930,lauraForbes,5
4931,aliciaFerrell,1
4932,aliciaFerrell,2
4933,aliciaFerrell,3
4934,aliciaFerrell,4
4935,aliciaFerrell,5
4936,aliciaDavies,1
4937,aliciaDavies,2
4938,aliciaDavies,3
4939,aliciaDavies,4
4940,aliciaDavies,5
4941,danBarajas,1
4942,danBarajas,2
4943,danBarajas,3
4944,danBarajas,4
4945,danBarajas,5
4946,robertShea,1
4947,robertShea,2
4948,robertShea,3
4949,robertShea,4
4950,robertShea,5
4951,aliciaOsborn,1
4952,aliciaOsborn,2
4953,aliciaOsborn,3
4954,aliciaOsborn,4
4955,aliciaOsborn,5
4956,thiagoBright,1
4957,thiagoBright,2
4958,thiagoBright,3
4959,thiagoBright,4
4960,thiagoBright,5
4961,liriCuevas,1
4962,liriCuevas,2
4963,liriCuevas,3
4964,liriCuevas,4
4965,liriCuevas,5
4966,danielBolton,1
4967,danielBolton,2
4968,danielBolton,3
4969,danielBolton,4
4970,danielBolton,5
4971,brentMurillo,1
4972,brentMurillo,2
4973,brentMurillo,3
4974,brentMurillo,4
4975,brentMurillo,5
4976,brentLutz,1
4977,brentLutz,2
4978,brentLutz,3
4979,brentLutz,4
4980,brentLutz,5
4981,vikaDuarte,1
4982,vikaDuarte,2
4983,vikaDuarte,3
4984,vikaDuarte,4
4985,vikaDuarte,5
4986,shiraKidd,1
4987,shiraKidd,2
4988,shiraKidd,3
4989,shiraKidd,4
4990,shiraKidd,5
4991,saraKey,1
4992,saraKey,2
4993,saraKey,3
4994,saraKey,4
4995,saraKey,5
4996,mikeLis,1
4997,mikeLis,2
4998,mikeLis,3
4999,mikeLis,4
5000,mikeLis,5
